Date,Open,High,Low,Close,Adj Close,Volume
2022-12-05,13.514900,13.520700,13.472000,13.472000,13.472000,7081
2022-12-06,13.472000,13.424000,13.382000,13.424000,13.424000,17690
2022-12-07,13.424000,13.594000,13.492000,13.582500,13.582500,2309
2022-12-08,13.609000,13.640000,13.601000,13.636200,13.636200,19480
2022-12-11,13.636200,13.640000,13.640000,13.640000,13.640000,700
2022-12-12,13.640000,13.611000,13.608000,13.608700,13.608700,1916
2022-12-13,13.608700,13.640000,13.565000,13.630100,13.630100,1498
2022-12-14,13.630100,13.672000,13.610000,13.645800,13.645800,1560
2022-12-15,13.541000,13.541000,13.464000,13.474800,13.474800,9311
2022-12-18,13.757000,13.757000,13.743000,13.755500,13.755500,2700
2022-12-19,null,null,null,null,null,null
2022-12-20,13.755500,13.839000,13.750000,13.836600,13.836600,7598
2022-12-21,13.836600,13.961000,13.939000,13.960000,13.960000,4030
2022-12-22,13.960000,13.985000,13.898000,13.978100,13.978100,31410
2022-12-25,13.978100,13.978100,13.941800,13.956300,13.956300,14206
2022-12-26,13.956300,13.956300,13.920000,13.927500,13.927500,9546
2022-12-27,14.000000,14.048000,13.973000,13.997500,13.997500,23197
2022-12-28,14.059000,14.086000,13.993000,14.066600,14.066600,14927
2022-12-29,14.122000,14.129000,14.060000,14.114600,14.114600,1524
2023-01-01,14.114600,14.216000,14.114600,14.176000,14.176000,1468
2023-01-02,14.176000,14.208000,14.200000,14.200000,14.200000,4424
2023-01-03,14.200000,14.339000,14.200000,14.295300,14.295300,10378
2023-01-04,14.295300,14.500000,14.479000,14.480500,14.480500,5821
2023-01-05,14.428000,14.428000,14.202000,14.217000,14.217000,31718
2023-01-08,14.217000,14.520000,14.462000,14.466800,14.466800,8346
2023-01-09,14.466800,14.525000,14.470000,14.491200,14.491200,11750
2023-01-10,14.426000,14.426000,14.359000,14.388500,14.388500,1465
2023-01-11,14.388500,14.393000,14.211000,14.368900,14.368900,8964
2023-01-12,14.368900,14.368900,14.323000,14.324400,14.324400,2852
2023-01-15,14.324400,14.457000,14.452000,14.452000,14.452000,4039
2023-01-16,14.452000,14.470000,14.412000,14.438900,14.438900,15058
2023-01-17,14.438900,14.422000,14.382000,14.383000,14.383000,4705
2023-01-18,14.383000,14.315000,14.271000,14.301700,14.301700,3868
2023-01-19,14.301700,14.452000,14.301700,14.373100,14.373100,2261
2023-01-22,14.373100,14.442000,14.440000,14.440600,14.440600,957
2023-01-23,14.440600,14.375000,14.375000,14.375000,14.375000,300
2023-01-24,14.375000,14.406000,14.373000,14.380900,14.380900,1797
2023-01-25,14.380900,14.298000,14.298000,14.298000,14.298000,1390
2023-01-26,14.298000,14.544000,14.491000,14.505600,14.505600,10187
2023-01-29,14.631300,14.720000,14.631300,14.690600,14.690600,7722
2023-01-30,14.690600,14.777000,14.714000,14.751700,14.751700,14600
2023-01-31,14.751700,14.718000,14.718000,14.718000,14.718000,217
2023-02-01,14.718000,14.718000,14.712000,14.713000,14.713000,2138
2023-02-02,14.713000,14.750000,14.713000,14.746200,14.746200,1508
2023-02-05,14.278000,14.278000,14.121300,14.219300,14.219300,945
2023-02-06,14.219300,14.341000,14.243000,14.313100,14.313100,10765
2023-02-07,14.313100,14.362000,14.360000,14.360500,14.360500,823
2023-02-08,null,null,null,null,null,null
2023-02-09,14.360500,14.521000,14.520000,14.520900,14.520900,2992
2023-02-12,14.520900,14.574000,14.520900,14.567700,14.567700,5333
2023-02-13,14.567700,14.558000,14.520900,14.527500,14.527500,6334
2023-02-14,14.527500,14.385000,14.376000,14.382100,14.382100,590
2023-02-15,14.382100,14.276000,14.248000,14.269300,14.269300,3947
2023-02-16,14.269300,14.317000,14.292000,14.310400,14.310400,1782
2023-02-19,14.310400,14.642000,14.403200,14.617500,14.617500,20923
2023-02-20,14.617500,14.617500,14.450000,14.496100,14.496100,8315
2023-02-21,14.495000,14.684000,14.450000,14.545200,14.545200,18165
2023-02-22,14.545200,14.923000,14.714000,14.869200,14.869200,10083
2023-02-23,14.869200,14.560000,14.542000,14.546900,14.546900,2282
2023-02-26,14.546900,14.800000,14.540000,14.800000,14.800000,0
2023-02-27,14.800000,14.701000,14.603100,14.603100,14.603100,28454
2023-02-28,14.603100,14.722000,14.591000,14.628400,14.628400,2887
2023-03-01,14.628400,14.694000,14.647000,14.657100,14.657100,697
2023-03-02,14.657100,14.710000,14.654000,14.677400,14.677400,4520
2023-03-05,14.677400,14.842000,14.842000,14.842000,14.842000,800
2023-03-06,14.842000,14.934000,14.600000,14.602700,14.602700,12506
2023-03-08,14.602700,14.381000,14.380000,14.380100,14.380100,1973
2023-03-09,null,null,null,null,null,null
2023-03-12,14.380100,14.900000,14.819000,14.882400,14.882400,2140
2023-03-13,14.882400,15.258000,14.900000,15.223900,15.223900,22435
2023-03-14,15.290000,15.290000,15.151000,15.152800,15.152800,9545
2023-03-15,15.152800,15.440000,15.085000,15.430000,15.430000,17257
2023-03-16,15.336000,15.565800,15.336000,15.563500,15.563500,26291
2023-03-19,15.870000,16.127001,15.870000,16.093201,16.093201,24707
2023-03-20,16.093201,16.364000,15.971000,16.127600,16.127600,55536
2023-03-21,16.127600,15.828000,15.686000,15.710000,15.710000,22653
2023-03-22,15.710000,15.645000,15.485000,15.596800,15.596800,6459
2023-03-23,15.596800,15.801000,15.500000,15.698000,15.698000,6265
2023-03-26,15.698000,15.698000,15.608500,15.646800,15.646800,3722
2023-03-27,15.646800,15.459000,15.459000,15.459000,15.459000,1222
2023-03-28,15.459000,15.410000,15.233000,15.401200,15.401200,40870
2023-03-29,15.401200,15.485000,15.421000,15.464600,15.464600,22650
2023-03-30,15.464600,15.608000,15.472000,15.568100,15.568100,40224
2023-04-02,15.568100,15.568100,15.504100,15.513000,15.513000,5344
2023-04-03,15.513000,15.611000,15.496000,15.553500,15.553500,10121
2023-04-04,15.553500,15.629000,15.629000,15.629000,15.629000,1950
2023-04-09,15.629000,15.880000,15.629000,15.680700,15.680700,6787
2023-04-10,15.680700,15.900000,15.842000,15.896100,15.896100,2025
2023-04-13,16.178699,16.395000,16.178699,16.380400,16.380400,26039
2023-04-16,16.380400,16.164900,16.096001,16.100800,16.100800,1999
2023-04-17,16.100800,16.070000,16.040001,16.057301,16.057301,2319
2023-04-18,16.057301,16.080000,15.868000,16.023800,16.023800,22853
2023-04-19,16.023800,16.000000,16.000000,16.000000,16.000000,1500
2023-04-20,16.000000,16.063999,16.030001,16.062300,16.062300,23182
2023-04-23,15.999300,15.999300,15.858000,15.861400,15.861400,17877
2023-04-24,15.950000,15.950000,15.855000,15.864900,15.864900,55563
2023-04-27,15.936300,15.937000,15.770000,15.791900,15.791900,89246
2023-04-30,15.858100,15.858100,15.790000,15.790000,15.790000,21105
2023-05-01,15.790000,15.896000,15.713000,15.875400,15.875400,53075
2023-05-02,15.875400,15.875400,15.679000,15.828600,15.828600,46364
2023-05-03,16.105000,16.105000,16.027000,16.087799,16.087799,31636
2023-05-04,16.301500,16.327000,16.209999,16.250601,16.250601,45800
2023-05-07,16.250601,16.090200,16.080999,16.083099,16.083099,9649
2023-05-08,16.083099,16.115000,16.070000,16.098400,16.098400,48442
2023-05-09,16.098400,16.280001,16.183001,16.231001,16.231001,22027
2023-05-10,16.231001,16.333000,16.247999,16.307301,16.307301,12351
2023-05-11,16.307301,16.296000,16.173000,16.287100,16.287100,18571
2023-05-14,16.160999,16.176600,16.080999,16.084400,16.084400,12704
2023-05-15,16.139999,16.198000,16.139999,16.172800,16.172800,9713
2023-05-16,16.172800,16.172800,16.128000,16.142099,16.142099,4050
2023-05-17,16.084400,16.084400,15.857900,15.902300,15.902300,28269
2023-05-18,15.902300,15.902300,15.722000,15.773600,15.773600,14905
2023-05-21,15.904000,15.904000,15.792100,15.795500,15.795500,4527
2023-05-22,15.795500,15.854000,15.778000,15.778000,15.778000,15259
2023-05-23,15.778000,15.800000,15.731000,15.762000,15.762000,5579
2023-05-24,15.762000,16.142000,16.142000,16.142000,16.142000,1877
2023-05-28,15.839000,15.899300,15.839000,15.858600,15.858600,7946
2023-05-29,15.858600,15.860000,15.827000,15.837300,15.837300,6948
2023-05-30,15.837300,15.907000,15.810000,15.873900,15.873900,12097
2023-05-31,15.873900,16.091000,15.908000,15.995600,15.995600,5053
2023-06-01,15.995600,16.079000,16.009001,16.023399,16.023399,10413
2023-06-04,16.023399,15.943100,15.939000,15.941000,15.941000,1000
2023-06-05,15.941000,16.038000,15.846000,15.945100,15.945100,12310
2023-06-06,15.950000,16.048000,15.819100,15.959400,15.959400,10768
2023-06-07,15.959400,15.769400,15.683000,15.717200,15.717200,5027
2023-06-08,15.717200,15.765000,15.600000,15.744000,15.744000,8366
2023-06-11,15.690000,15.690000,15.498100,15.556700,15.556700,1082
2023-06-12,15.502000,15.502000,15.388000,15.412500,15.412500,11814
2023-06-13,15.412500,15.412500,15.326000,15.359100,15.359100,8908
2023-06-14,15.359100,15.507000,15.327000,15.453500,15.453500,15359
2023-06-15,15.453500,15.297000,15.159000,15.159000,15.159000,7878
2023-06-18,15.159000,15.250000,15.245000,15.250000,15.250000,6585
2023-06-19,15.250000,15.400000,15.398000,15.400000,15.400000,4000
2023-06-20,15.400000,15.467000,15.338000,15.455700,15.455700,6884
2023-06-21,15.455700,15.276000,15.250000,15.250000,15.250000,6037
2023-06-22,15.250000,15.328000,15.250000,15.289600,15.289600,22983
2023-06-25,null,null,null,null,null,null
2023-06-26,15.289600,15.359000,15.359000,15.359000,15.359000,2797
2023-06-27,15.359000,15.409000,15.299000,15.328300,15.328300,6212
2023-06-28,15.328300,15.352000,15.302000,15.340900,15.340900,9635
2023-06-29,15.340900,15.454000,15.332000,15.380000,15.380000,25225
2023-07-02,15.380000,15.546000,15.546000,15.546000,15.546000,3900
2023-07-03,15.546000,15.610000,15.509000,15.539700,15.539700,29137
2023-07-04,15.539800,15.638000,15.539800,15.581600,15.581600,1865
2023-07-05,15.581600,15.608100,15.581600,15.592600,15.592600,7260
2023-07-06,15.592600,15.600000,15.476000,15.558000,15.558000,5019
2023-07-09,null,null,null,null,null,null
2023-07-10,15.558000,15.654000,15.558000,15.589900,15.589900,3751
2023-07-11,15.589900,15.700000,15.700000,15.700000,15.700000,2400
2023-07-12,15.700000,15.600000,15.527000,15.546700,15.546700,2721
2023-07-13,15.546700,15.661000,15.470000,15.588200,15.588200,10613
2023-07-16,15.588200,15.470000,15.470000,15.470000,15.470000,794
2023-07-17,15.546800,15.590000,15.546800,15.557000,15.557000,6739
2023-07-18,15.557000,15.651000,15.651000,15.651000,15.651000,133
2023-07-19,15.651000,15.581100,15.547000,15.552900,15.552900,19472
2023-07-20,15.552900,15.552900,15.546000,15.546000,15.546000,8331
2023-07-23,15.546000,15.680000,15.526000,15.540000,15.540000,1544
2023-07-24,15.540000,15.740000,15.530000,15.608300,15.608300,5306
2023-07-25,15.608400,15.956000,15.608400,15.942700,15.942700,3773
2023-07-26,15.942700,16.044001,15.942700,15.964800,15.964800,1764
2023-07-30,null,null,null,null,null,null
2023-07-31,15.964800,15.810000,15.810000,15.810000,15.810000,1548
2023-08-01,15.810000,15.679000,15.560000,15.612900,15.612900,4651
2023-08-02,15.612900,15.612900,15.609000,15.610500,15.610500,2812
2023-08-03,15.619000,15.663000,15.586000,15.607800,15.607800,968
2023-08-06,15.514200,15.514300,15.514200,15.514200,15.514200,3642
2023-08-07,15.514200,15.605000,15.514200,15.563900,15.563900,2278
2023-08-08,15.563900,15.652000,15.563900,15.636900,15.636900,764
2023-08-09,15.636900,15.669700,15.669700,15.669700,15.669700,9592
2023-08-10,15.669700,15.672100,15.651000,15.657800,15.657800,1256
2023-08-13,null,null,null,null,null,null
2023-08-14,15.657800,15.657800,15.657800,15.657800,15.657800,12773
2023-08-15,15.657800,15.721000,15.551000,15.612400,15.612400,9980
2023-08-16,15.612400,15.620000,15.620000,15.612500,15.612500,2
2023-08-17,15.612500,15.680000,15.658000,15.665300,15.665300,2283
2023-08-20,null,null,null,null,null,null
2023-08-21,15.665300,15.830000,15.747700,15.807800,15.807800,5088
2023-08-22,15.807800,15.850000,15.800000,15.800000,15.800000,17367
2023-08-23,null,null,null,null,null,null
2023-08-24,15.800000,15.918000,15.886700,15.891400,15.891400,1920
2023-08-27,15.891400,15.950000,15.891400,15.901200,15.901200,14258
2023-08-28,15.901200,16.014500,15.935000,16.001699,16.001699,10456
2023-08-29,16.001699,16.063999,16.045500,16.046101,16.046101,5288
2023-08-30,16.046101,16.208900,16.138000,16.163700,16.163700,820
2023-08-31,16.163700,16.264000,16.195400,16.252399,16.252399,801
2023-09-03,16.288000,16.288000,16.252399,16.267799,16.267799,3032
2023-09-04,16.267799,16.264999,16.211500,16.211500,16.211500,35078
2023-09-05,16.211500,16.183001,16.089899,16.096300,16.096300,8727
2023-09-06,16.041000,16.127001,16.041000,16.102699,16.102699,3576
2023-09-07,16.267000,16.267000,16.230000,16.230301,16.230301,7303
2023-09-10,16.282000,16.282000,16.246500,16.246500,16.246500,4323
2023-09-11,16.246500,16.290001,16.246500,16.274099,16.274099,2679
2023-09-12,16.025999,16.084000,15.939000,15.939000,15.939000,33789
2023-09-13,15.939000,16.072001,16.025999,16.053301,16.053301,10432
2023-09-14,16.053301,16.007999,15.941000,15.964000,15.964000,60113
2023-09-18,null,null,null,null,null,null
2023-09-19,15.964000,16.153000,16.153000,16.153000,16.153000,673
2023-09-20,16.194000,16.194000,16.143999,16.168400,16.168400,2205
2023-09-21,16.168400,16.087999,16.084000,16.087500,16.087500,1423
2023-09-26,16.087500,16.037500,16.030001,16.030001,16.030001,8132
2023-09-27,16.030001,15.980000,15.937000,15.964300,15.964300,2547
2023-09-28,15.964300,15.869000,15.830000,15.849300,15.849300,9480
2023-10-01,15.676500,15.676500,15.448000,15.455300,15.455300,5935
2023-10-02,15.455300,15.500000,15.410000,15.436600,15.436600,8152
2023-10-03,15.436600,15.403000,15.350000,15.378000,15.378000,7883
2023-10-04,15.378000,15.430000,15.430000,15.430000,15.430000,4000
2023-10-05,15.430000,15.451000,15.402000,15.414000,15.414000,2422
2023-10-08,15.414000,15.832000,15.832000,15.832000,15.832000,383
2023-10-09,15.832000,15.919000,15.872000,15.919000,15.919000,4240
2023-10-10,15.919000,16.087999,16.087999,16.087999,16.087999,1117
2023-10-11,16.087999,16.226000,16.087999,16.183901,16.183901,10195
2023-10-12,16.183901,16.351000,16.299999,16.308399,16.308399,9635
2023-10-15,16.308399,17.000000,16.798000,16.938200,16.938200,0
2023-10-16,16.938200,16.750999,16.634001,16.749001,16.749001,29650
2023-10-17,16.749001,16.980000,16.909000,16.920099,16.920099,9619
2023-10-18,16.920099,17.219999,17.098000,17.219999,17.219999,25907
2023-10-19,17.219999,17.329000,17.219999,17.294100,17.294100,19463
2023-10-22,17.629499,17.737000,17.581301,17.687099,17.687099,7994
2023-10-23,17.561899,17.659000,17.561899,17.639999,17.639999,20820
2023-10-24,17.639999,17.639999,17.469999,17.482901,17.482901,22924
2023-10-25,17.482901,17.663000,17.584999,17.648100,17.648100,33313
2023-10-26,17.648100,17.796000,17.757999,17.769400,17.769400,8083
2023-10-29,17.769400,17.959000,17.769400,17.866199,17.866199,5739
2023-10-30,17.866199,17.777000,17.759001,17.772900,17.772900,3256
2023-10-31,17.593000,17.596001,17.593000,17.595699,17.595699,1425
2023-11-01,17.595699,17.558001,17.496000,17.503000,17.503000,39037
2023-11-02,17.503000,17.382000,17.240999,17.340799,17.340799,1998
2023-11-05,17.340799,17.340799,17.098000,17.114700,17.114700,15331
2023-11-06,17.114700,17.104000,16.900000,16.910200,16.910200,12526
2023-11-07,16.910200,16.910200,16.600000,16.692200,16.692200,5609
2023-11-08,16.692200,16.672001,16.587999,16.652800,16.652800,1931
2023-11-09,16.652800,16.450001,16.384001,16.450001,16.450001,9654
2023-11-12,16.295000,16.596001,16.295000,16.424700,16.424700,5057
2023-11-13,16.424700,16.516001,16.430000,16.482901,16.482901,2205
2023-11-14,16.482901,16.461000,16.393000,16.427299,16.427299,1818
2023-11-15,16.427299,16.427299,16.280001,16.340500,16.340500,5451
2023-11-16,16.340500,16.360001,16.343000,16.347900,16.347900,1070
2023-11-19,null,null,null,null,null,null
2023-11-20,16.347900,16.216999,16.125999,16.143900,16.143900,4905
2023-11-21,16.143900,16.370001,16.143900,16.347300,16.347300,5244
2023-11-22,16.347300,16.430000,16.382000,16.418200,16.418200,5543
2023-11-23,16.418200,16.426001,16.343000,16.394600,16.394600,4273
2023-11-26,16.394600,16.400000,16.372999,16.388599,16.388599,1892
2023-11-27,16.388599,16.590000,16.549000,16.549000,16.549000,5151
2023-11-28,16.549000,16.441999,16.375000,16.417801,16.417801,692
2023-11-29,16.431999,16.520000,16.431999,16.487301,16.487301,1452
2023-11-30,16.487301,16.580000,16.554001,16.572001,16.572001,25496
2023-12-03,16.572001,16.857000,16.857000,16.857000,16.857000,120
2023-12-04,16.857000,16.909000,16.773899,16.866199,16.866199,9197
2023-12-05,16.865400,16.865400,16.559000,16.596300,16.596300,2153
2023-12-06,16.596300,16.556000,16.492001,16.498100,16.498100,18887
2023-12-07,16.498100,16.613001,16.538099,16.571199,16.571199,18233
2023-12-10,16.571199,16.360001,16.280001,16.299999,16.299999,3080
2023-12-11,16.299999,16.299999,16.230000,16.253300,16.253300,15676
2023-12-12,16.253300,16.205000,16.181000,16.187599,16.187599,511
2023-12-13,16.187599,16.190001,16.120001,16.174200,16.174200,1208
2023-12-14,16.174200,16.510000,16.407000,16.470600,16.470600,3126
2023-12-17,16.470600,16.278999,16.278999,16.278999,16.278999,1450
2023-12-18,16.278999,16.360001,16.250999,16.271400,16.271400,1318
2023-12-19,16.271400,16.320999,16.271400,16.301001,16.301001,4332
2023-12-20,16.301001,16.350000,16.301001,16.327801,16.327801,1820
2023-12-21,16.327801,16.247000,16.149099,16.221399,16.221399,1316
2023-12-24,16.221399,16.350000,16.221399,16.281401,16.281401,5193
2023-12-25,16.281401,16.360001,16.296000,16.346201,16.346201,3818
2023-12-26,16.346201,16.450001,16.424999,16.438499,16.438499,1090
2023-12-27,16.438499,16.459999,16.396999,16.459999,16.459999,8948
2023-12-28,16.500000,16.549999,16.500000,16.526501,16.526501,905
2023-12-31,16.450001,16.458099,16.450001,16.458000,16.458000,10070
2024-01-01,16.458000,16.490999,16.364000,16.433800,16.433800,1370
2024-01-02,16.433800,16.527000,16.480000,16.487499,16.487499,6975
2024-01-03,16.487499,16.507999,16.340000,16.372801,16.372801,9431
2024-01-04,16.372801,16.481001,16.407000,16.431900,16.431900,1506
2024-01-07,16.431900,16.608999,16.507000,16.606199,16.606199,2561
2024-01-08,16.606199,16.606199,16.499001,16.503401,16.503401,9120
2024-01-09,16.503401,16.698000,16.621000,16.698000,16.698000,10644
2024-01-10,16.698000,16.819000,16.763000,16.792101,16.792101,570
2024-01-11,16.792101,16.773001,16.695999,16.695999,16.695999,6370
2024-01-14,16.695999,16.755100,16.695999,16.715500,16.715500,425
2024-01-15,16.799000,16.931000,16.799000,16.887300,16.887300,438
2024-01-16,16.887300,16.983000,16.879999,16.883900,16.883900,5353
2024-01-17,16.900000,16.900000,16.863001,16.863001,16.863001,3240
2024-01-18,16.863001,16.732000,16.653999,16.653999,16.653999,19122
2024-01-21,16.625000,16.691999,16.625000,16.650499,16.650499,2086
2024-01-22,16.650499,16.813999,16.737000,16.748301,16.748301,820
2024-01-23,16.748301,16.748301,16.748301,16.748301,16.748301,120
2024-01-24,16.748301,16.639999,16.584000,16.612000,16.612000,2408
2024-01-25,16.393600,16.405001,16.358000,16.395700,16.395700,25959
2024-01-28,null,null,null,null,null,null
2024-01-29,16.395700,16.461000,16.309999,16.421301,16.421301,4042
2024-01-30,16.421301,16.361000,16.302999,16.302999,16.302999,3476
2024-01-31,16.302999,16.398001,16.281000,16.362499,16.362499,4003
2024-02-01,16.362499,16.406000,16.362499,16.389601,16.389601,1354
2024-02-04,16.389601,16.406000,16.365000,16.397699,16.397699,1129
2024-02-05,16.397699,16.397699,16.290100,16.299801,16.299801,19452
2024-02-06,16.299801,16.209999,16.209999,16.209999,16.209999,613
2024-02-07,16.209999,16.330000,16.313999,16.319700,16.319700,1903
2024-02-08,16.319700,16.365400,16.319700,16.354500,16.354500,3259
2024-02-11,16.354500,16.527000,16.527000,16.527000,16.527000,1100
2024-02-12,16.527000,16.452000,16.339001,16.339899,16.339899,10461
2024-02-13,16.339899,16.245001,16.164000,16.200899,16.200899,2207
2024-02-14,16.200899,16.045000,16.020000,16.030701,16.030701,2884
2024-02-15,16.030701,16.018999,15.912000,15.965900,15.965900,6721
2024-02-18,15.965900,16.063000,15.954000,15.955000,15.955000,9685
2024-02-19,15.955000,16.070000,16.070000,16.070000,16.070000,120
2024-02-20,16.070000,16.296400,16.254000,16.294600,16.294600,10082
2024-02-21,16.294600,16.417000,16.417000,16.417000,16.417000,291
2024-02-22,16.417000,16.320999,16.245001,16.258801,16.258801,1240
2024-02-25,16.258801,16.302000,16.166000,16.189899,16.189899,1060
2024-02-26,16.189899,16.230000,16.166000,16.197201,16.197201,1485
2024-02-28,16.190001,16.190001,16.049999,16.095301,16.095301,4001
2024-02-29,16.010000,16.049999,15.934000,15.936000,15.936000,11691
2024-03-03,15.936000,16.200001,16.181999,16.182899,16.182899,2473
2024-03-04,16.182899,16.476999,16.243999,16.336800,16.336800,3386
2024-03-05,16.336800,16.837999,16.719999,16.801300,16.801300,22419
2024-03-06,16.801300,16.895000,16.836000,16.867300,16.867300,5637
2024-03-07,17.018999,17.020000,16.989000,16.990400,16.990400,5696
2024-03-10,16.990400,17.180000,16.990400,17.143801,17.143801,8316
2024-03-11,17.143801,17.347000,17.139999,17.305901,17.305901,19832
2024-03-12,17.450001,17.464001,17.350000,17.372801,17.372801,11014
2024-03-13,17.372801,17.372000,17.291000,17.314100,17.314100,26123
2024-03-14,17.314100,17.309999,17.260000,17.307800,17.307800,3408
2024-03-17,17.279100,17.356001,17.247999,17.350201,17.350201,2778
2024-03-18,17.350201,17.350201,17.246000,17.262699,17.262699,4806
2024-03-19,17.262699,17.355000,17.319000,17.331900,17.331900,8626
2024-03-20,17.331900,17.392000,17.358999,17.382000,17.382000,4496
2024-03-21,17.382000,17.402000,17.402000,17.402000,17.402000,300
2024-03-25,17.313000,17.332001,17.263000,17.313000,17.313000,18226
2024-03-26,17.313000,17.549000,17.497000,17.507700,17.507700,727
2024-03-27,17.507700,17.593000,17.549000,17.554001,17.554001,3587
2024-03-28,17.554001,17.857000,17.700001,17.856400,17.856400,10330
2024-03-31,18.054001,18.054001,18.054001,17.914200,17.914200,38
2024-04-01,17.914200,18.080000,18.040001,18.059000,18.059000,3281
2024-04-02,18.237000,18.337000,18.226000,18.295000,18.295000,8199
2024-04-03,18.295000,18.562000,18.509001,18.562000,18.562000,18565
2024-04-04,18.562000,18.705999,18.594000,18.683500,18.683500,15216
2024-04-07,18.683500,19.087000,18.930099,19.010000,19.010000,13700
2024-04-08,19.010000,19.106001,18.756500,18.819799,18.819799,5448
2024-04-09,18.819799,19.087999,19.010000,19.049200,19.049200,1288
2024-04-10,19.049200,19.150000,18.992001,19.090300,19.090300,10435
2024-04-11,19.090300,19.247999,19.200001,19.242001,19.242001,4953
2024-04-14,19.329000,19.349001,19.304001,19.323601,19.323601,4082
2024-04-15,19.323601,19.323601,19.084000,19.105200,19.105200,17840
2024-04-16,19.105200,19.606001,19.466000,19.578800,19.578800,6436
2024-04-17,19.578800,19.823000,19.578800,19.736799,19.736799,6614
2024-04-18,19.736799,19.941999,19.690001,19.911900,19.911900,21867
2024-04-21,19.911900,19.730000,19.604000,19.721500,19.721500,7897
2024-04-24,19.190001,19.250000,19.083000,19.093100,19.093100,22546
2024-04-25,19.135000,19.296000,19.135000,19.287001,19.287001,5866
2024-04-30,19.287001,19.287001,18.822001,18.904100,18.904100,20885
2024-05-01,18.904100,18.904100,18.618999,18.845900,18.845900,24736
2024-05-02,18.845900,18.936001,18.711000,18.740101,18.740101,19327
2024-05-05,18.791000,18.791000,18.634001,18.634001,18.634001,5531
2024-05-06,18.634001,19.047001,18.999001,19.014601,19.014601,5642
2024-05-07,19.014601,19.014601,18.823999,18.837400,18.837400,21685
2024-05-08,18.837400,18.850000,18.732000,18.801500,18.801500,7434
2024-05-09,18.801500,19.033001,18.850000,18.914101,18.914101,6027
2024-05-12,18.914101,19.284000,19.104000,19.284000,19.284000,10821
2024-05-15,19.284000,19.284000,19.004000,19.084900,19.084900,6813
2024-05-16,19.084900,19.200001,19.139999,19.190100,19.190100,7930
2024-05-19,19.299999,19.680000,19.299999,19.581100,19.581100,1931
2024-05-20,19.684999,19.887899,19.581100,19.644501,19.644501,11523
2024-05-21,19.644501,19.535999,19.400000,19.434000,19.434000,6613
2024-05-22,19.434000,19.437000,19.230000,19.383699,19.383699,1972
2024-05-23,19.383699,19.023001,18.955999,19.017700,19.017700,14238
2024-05-26,18.950001,18.950001,18.763000,18.783899,18.783899,17579
2024-05-27,18.783899,18.911900,18.799999,18.878300,18.878300,11410
2024-05-28,18.870001,18.910999,18.832001,18.867701,18.867701,10322
2024-05-29,18.867701,18.910999,18.910999,18.888599,18.888599,53
2024-05-30,18.888599,19.047001,18.965000,19.047001,19.047001,6836
